,secID,ticker,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating,endDate,TShEquity
75,000159.XSHE,000159,XSHE,1,主板,CNY,国际实业,新疆国际实业股份有限公司,L,2000-09-26,,A,沪深A股,CHN,77,481139300.0,481139300.0,481139300.0,新疆维吾尔自治区乌鲁木齐市北京南路358号大成国际大厦9楼,"石油石化产品批发、销售、仓储、运输业务,并拓展资源投资、加工业务;能源贸易业务;房地产开发营销。",2017-03-31,2185377940.27
76,000166.XSHE,000166,XSHE,1,主板,CNY,申万宏源,申万宏源集团股份有限公司,L,2015-01-26,,A,沪深A股,CHN,26531,20056605700.0,7352588100.0,7352588100.0,新疆乌鲁木齐市高新区北京南路358号大成国际大厦20楼2001室,金融投资、股权投资等,2017-03-31,55154945101.6
77,000301.XSHE,000301,XSHE,1,主板,CNY,东方市场,江苏吴江中国东方丝绸市场股份有限公司,L,2000-05-29,,A,沪深A股,CHN,80,1218236400.0,1218236400.0,1218236400.0,江苏省苏州市吴江区盛泽镇市场路丝绸股份大厦,"房地产开发、经营,公路货运(限指定的分支机构经营),资产经营,纺织原料、针纺织品、聚酯(PET)生产、销售,电脑绣花,仓储,蒸汽供应,生活垃圾焚烧发电工程,技术咨询,实业投资,国内贸易。",2017-03-31,3497060304.93
78,000333.XSHE,000333,XSHE,1,主板,CNY,美的集团,美的集团股份有限公司,L,2013-09-18,,A,沪深A股,CHN,3522,6489610000.0,6278214800.0,6278214800.0,广东省佛山市顺德区北滘镇美的大道6号美的总部大楼B区26-28楼,"以家电产业为主,涉足电机、物流等领域,旗下分为四大业务板块,分别为大家电、小家电、电机及物流",2017-03-31,74430260000.0
79,000338.XSHE,000338,XSHE,1,主板,CNY,潍柴动力,潍柴动力股份有限公司,L,2007-04-30,,A,沪深A股,CHN,2252,3998619300.0,3130975800.0,2159455800.0,山东省潍坊市高新技术产业开发区福寿东街197号甲,"潍柴动力是中国最大规模的高速大功率柴油机生产商,主营内燃机的研发、制造、销售及维修,主要产品包括D615和WD618系列柴油机,广泛应用于重型汽车、工程机械、船舶、大型客车和发电机组等各个领域。",2017-03-31,46010174635.5
80,000400.XSHE,000400,XSHE,1,主板,CNY,许继电气,许继电气股份有限公司,L,1997-04-18,,A,沪深A股,CHN,81,1008327400.0,1008143000.0,1008143000.0,河南省许昌市许继大道1298号,生产经营电网调度自动化、配电网自动化、变电站自动化、电站自动化、铁路供电自动化、电网安全稳定控制、电力管理信息系统、电力市场技术支持系统、继电保护及自动化控制装置、继电器、电子式电度表、中压开关及开关柜、变压器、箱式变电站等。,2017-03-31,7601227578.04
81,000401.XSHE,000401,XSHE,1,主板,CNY,冀东水泥,唐山冀东水泥股份有限公司,L,1996-06-14,,A,沪深A股,CHN,82,1347522900.0,1347150500.0,1347150500.0,河北省唐山市丰润区林荫路,水泥、熟料。,2017-03-31,10792160481.5
82,000402.XSHE,000402,XSHE,1,主板,CNY,金融街,金融街控股股份有限公司,L,1996-06-26,,A,沪深A股,CHN,83,2988929900.0,2987615000.0,2987615000.0,北京市西城区金城坊街7号,北京金融街(以下简称金融街)的总体规划、土地开发、房产开发、房屋租赁和综合管理。,2017-03-31,31657674906.0
83,000403.XSHE,000403,XSHE,1,主板,CNY,ST生化,振兴生化股份有限公司,L,1996-06-28,,A,沪深A股,CHN,84,272577600.0,200357300.0,200357300.0,山西省太原市长治路227号高新国际大厦16层,生物化工、化学药品原药及制剂、动物药品、基因药物的研制与生产、电力。,2017-03-31,565480507.44
84,000404.XSHE,000404,XSHE,1,主板,CNY,华意压缩,华意压缩机股份有限公司,L,1996-06-19,,A,沪深A股,CHN,85,695996000.0,695996000.0,695996000.0,江西省景德镇市高新区长虹大道1号(高新开发区内),无氟压缩机及其配件的生产和销售。,2017-03-31,3346402858.68
85,000405.XSHE,000405,XSHE,1,主板,CNY,ST鑫光,珠海鑫光集团股份有限公司,DE,1996-06-20,2004-03-19,A,沪深A股,CHN,86,285694086.0,84692752.0,84692752.0,广东省珠海市香洲区人民东路121号2000年大酒店17楼9号房,高新科技项目投资与管理；房地产开发项目投资与管理；国内商业贸易投资与经营；物业投资与管理，酒店管理及服务业投资；信息技术服务等现代服务业投资与管理。,2016-12-31,11951309.96
86,000406.XSHE,000406,XSHE,1,主板,CNY,石油大明,中国石化胜利油田大明(集团)股份有限公司,DE,1996-06-28,2006-04-21,A,沪深A股,CHN,87,364027608.0,265828392.0,265828392.0,山东省东营市济南路228号大明大厦,批准许可范围内的石油开发；油井施工服务；化工（不含化学危险品）、建材、电子产品销售；机械加工制造、维修；酒店管理服务；批准范围内的进出口业务；房屋租赁业务。,,
87,000407.XSHE,000407,XSHE,1,主板,CNY,胜利股份,山东胜利股份有限公司,L,1996-07-03,,A,沪深A股,CHN,88,880084700.0,666190800.0,666190800.0,山东省济南市高新区港兴三路北段济南药谷1号楼B座27-33F,塑胶管道、生物技术、国内外贸易和化学农药。,2017-03-31,2607839901.91
88,000408.XSHE,000408,XSHE,1,主板,CNY,藏格控股,藏格控股股份有限公司,L,1996-06-28,,A,沪深A股,CHN,89,2072231600.0,252300300.0,252300300.0,青海省格尔木市昆仑南路15-02号,以黄金为主导产业的矿产资源的勘探、采矿、选矿、冶炼及矿产品的销售。,2017-03-31,6017419401.43
89,000409.XSHE,000409,XSHE,1,主板,CNY,山东地矿,山东地矿股份有限公司,L,1996-06-27,,A,沪深A股,CHN,90,510931200.0,395726000.0,395726000.0,山东省济南市历下区经十路11890号山东地矿股份有限公司,铁矿石开采、加工和铁精粉的销售,2017-03-31,1323285781.09
90,000410.XSHE,000410,XSHE,1,主板,CNY,*ST沈机,沈阳机床股份有限公司,L,1996-07-18,,A,沪深A股,CHN,91,765470800.0,739825100.0,739825100.0,辽宁省沈阳市经济技术开发区开发大路17甲1号,机械设备制造、机床制造、机械加工、进出口贸易(持证经营)。,2017-03-31,554303373.2
91,000411.XSHE,000411,XSHE,1,主板,CNY,英特集团,浙江英特集团股份有限公司,L,1996-07-16,,A,沪深A股,CHN,92,207449900.0,207314100.0,207314100.0,浙江省杭州市滨江区江南大道96号中化大厦,药品及医疗器械批发、零售业务。,2017-03-31,1746618020.84
92,000412.XSHE,000412,XSHE,1,主板,CNY,ST五环,长春北方五环实业股份有限公司,DE,1996-07-15,2003-09-19,A,沪深A股,CHN,93,288961676.0,106321720.0,106321720.0,吉林省长春市二道区惠工路1250号长春内陆港联检大楼811室,中成药、体育赛事、文艺演出、经销建材、钢材、木材、仪器仪表、百货、粮油、食品、汽车(除小轿车)、化工产品、文化体育基础设施的开发，文化体育健身项目的经营。,,
93,000413.XSHE,000413,XSHE,1,主板,CNY,东旭光电,东旭光电科技股份有限公司,L,1996-09-25,,A,沪深A股,CHN,94,4939929000.0,3239397200.0,2989397200.0,北京市海淀区复兴路甲23号临5院,电真空玻璃器件及配套的电子元器件等。经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务。,2017-03-31,23602496162.4
94,000415.XSHE,000415,XSHE,1,主板,CNY,渤海金控,渤海金控投资股份有限公司,L,1996-07-16,,A,沪深A股,CHN,95,6184521300.0,3115585800.0,3115585800.0,新疆维吾尔自治区乌鲁木齐市新华北路165号广汇中天广场41楼,市政基础设施租赁、电力设施和设备租赁、交通运输基础设施和设备租赁以及新能源/清洁能源设施和设备租赁等。,2017-03-31,38162400000.0
95,000416.XSHE,000416,XSHE,1,主板,CNY,民生控股,民生控股股份有限公司,L,1996-07-19,,A,沪深A股,CHN,96,531871500.0,531610300.0,531610300.0,北京市东城区建国门内大街28号民生金融中心A座15层,股权投资、资产管理、资本经营及相关咨询与服务。,2017-03-31,909360537.24
96,000417.XSHE,000417,XSHE,1,主板,CNY,合肥百货,合肥百货大楼集团股份有限公司,L,1996-08-12,,A,沪深A股,CHN,97,779884200.0,778989400.0,778989400.0,安徽省合肥市长江西路689号,综合百货、进出口等。,2017-03-31,4310277562.84
97,000418.XSHE,000418,XSHE,1,主板,CNY,小天鹅A,无锡小天鹅股份有限公司,L,1997-03-28,,A,沪深A股,CHN,98,632487764.0,629571044.0,438535172.0,江苏省无锡市国家高新技术开发区长江南路18号,家用电器及零配件等的生产、销售和技术服务。,2017-03-31,7376356291.94
98,000419.XSHE,000419,XSHE,1,主板,CNY,通程控股,长沙通程控股股份有限公司,L,1996-08-16,,A,沪深A股,CHN,99,543582700.0,543290000.0,543290000.0,湖南省长沙市劳动西路589号,"商贸、百货的零售与批发,酒店经营和管理、房地产、信息服务、餐饮服务等。",2017-03-31,2122721238.51
99,000420.XSHE,000420,XSHE,1,主板,CNY,吉林化纤,吉林化纤股份有限公司,L,1996-08-02,,A,沪深A股,CHN,100,1970706700.0,986613700.0,986613700.0,吉林省吉林市昌邑区九站街516-1号,浆粕、粘胶纤维、竹浆纤维、差别化纤维。,2017-03-31,2726516990.84
100,000421.XSHE,000421,XSHE,1,主板,CNY,南京公用,南京公用发展股份有限公司,L,1996-08-06,,A,沪深A股,CHN,101,572646900.0,392309100.0,392309100.0,江苏省南京市建邺区应天大街927号,客运交通(包括出租客运、城市公交客运、长途客运和汽车租赁)、旅游和房地产开发。,2017-03-31,3441711111.68
101,000422.XSHE,000422,XSHE,1,主板,CNY,湖北宜化,湖北宜化化工股份有限公司,L,1996-08-15,,A,沪深A股,CHN,102,897866700.0,897800200.0,897800200.0,北京市丰台区南四环西四路188号总部基地15区3号楼,化肥、化工产品的生产与销售。,2017-03-31,6845550257.72
102,000423.XSHE,000423,XSHE,1,主板,CNY,东阿阿胶,东阿阿胶股份有限公司,L,1996-07-29,,A,沪深A股,CHN,103,654021500.0,653867300.0,653867300.0,山东省聊城市东阿县阿胶街78号,中成药、生物制药、保健食品、药用辅料、医疗器械、包装印刷等产品的生产经营。,2017-03-31,8991245009.76
103,000425.XSHE,000425,XSHE,1,主板,CNY,徐工机械,徐工集团工程机械股份有限公司,L,1996-08-28,,A,沪深A股,CHN,104,7007727700.0,6993565700.0,6993565700.0,江苏省徐州市经济技术开发区驮蓝山路26号,工程机械、工程机械配件的开发、研制、加工、销售;工程机械维修服务及相关的科技咨询服务,2017-03-31,20689513976.9
104,000426.XSHE,000426,XSHE,1,主板,CNY,兴业矿业,内蒙古兴业矿业股份有限公司,L,1996-08-28,,A,沪深A股,CHN,105,1868500500.0,1147656100.0,1147656100.0,内蒙古自治区赤峰市新城区玉龙大街76号兴业大厦,有色金属采选、冶炼、加工、销售。,2017-03-31,4962737473.13
105,000428.XSHE,000428,XSHE,1,主板,CNY,华天酒店,华天酒店集团股份有限公司,L,1996-08-08,,A,沪深A股,CHN,106,1018926000.0,718797100.0,718797100.0,湖南省长沙市芙蓉区解放东路300号华天大酒店贵宾楼五楼,"以酒店服务业为主,以营业税为主要税种。",2017-03-31,2877721811.98
106,000429.XSHE,000429,XSHE,1,主板,CNY,粤高速A,广东省高速公路发展股份有限公司,L,1998-02-20,,A,沪深A股,CHN,107,2090806100.0,817635800.0,468885800.0,"广东省广州市天河区珠江新城珠江东路32号利通广场45,46层","高速公路、等级公路,桥梁的建设施工,公路、桥梁的收费和养护管理,汽车拯救,维修,清洗,兼营和公司业务配套的汽车运输、仓储业务。",2017-03-31,9220344116.98
107,000430.XSHE,000430,XSHE,1,主板,CNY,张家界,张家界旅游集团股份有限公司,L,1996-08-29,,A,沪深A股,CHN,108,320835100.0,209033600.0,209033600.0,湖南省张家界市三角坪145号张家界国际大酒店三楼,(1)旅游项目经营;(2)旅游客运;(3)旅行社经营;(4)其他:酒店经营、房屋租赁、广告等。,2017-03-31,690893010.48
108,000488.XSHE,000488,XSHE,1,主板,CNY,晨鸣纸业,山东晨鸣纸业集团股份有限公司,L,2000-11-20,,A,沪深A股,CHN,109,1936405500.0,1928618300.0,1105591300.0,山东省寿光市农圣东街2199号,机制纸及板纸和造纸原料、造纸机械、电力、热力的生产与销售。,2017-03-31,23202790630.4
109,000498.XSHE,000498,XSHE,1,主板,CNY,山东路桥,山东高速路桥集团股份有限公司,L,1997-06-09,,A,沪深A股,CHN,110,1120139000.0,354170100.0,354170100.0,山东省济南市经五路330号,公路、桥梁工程、隧道工程、市政工程、建筑工程、交通工程、港口与航道工程、铁路工程、城市轨道交通工程施工;承包境外公路、桥梁、隧道工程、港口与航道工程、铁路工程、城市轨道交通工程及境内国际招标工程;工程技术咨询服务;工程机械的租赁、销售、维修;交通及附属设施、高新技术及产品的投资、开发、经营;能源环保等基础设施项目开发、建设、投资和经营。(以工商管理部门最终核定为准)。,2017-03-31,3501728995.23
110,000501.XSHE,000501,XSHE,1,主板,CNY,鄂武商A,武汉武商集团股份有限公司,L,1992-11-20,,A,沪深A股,CHN,111,769384700.0,668465200.0,668465200.0,湖北省武汉市汉口解放大道690号,商业零售及批发业务,2017-03-31,6369555826.24
111,000502.XSHE,000502,XSHE,1,主板,CNY,绿景控股,绿景控股股份有限公司,L,1992-11-23,,A,沪深A股,CHN,112,184819600.0,183328400.0,183328400.0,广东省广州市天河区林和中路8号海航大厦35楼,房地产开发经营;安装工程承包及设计(凭许可证经营);室内外装饰装修工程;花木园林工程设计;旅游项目开发;高新科技产业开发;工农业项目开发;交通项目开发;电子商务服务。,2017-03-31,221804746.25
112,000503.XSHE,000503,XSHE,1,主板,CNY,海虹控股,海虹企业(控股)股份有限公司,L,1992-11-30,,A,沪深A股,CHN,113,898822200.0,898822200.0,898779900.0,海南省海口市文华路18号文华大酒店七层,医药电子商务、数字娱乐、高科技化纤等业务。,2017-03-31,1362143218.08
113,000504.XSHE,000504,XSHE,1,主板,CNY,南华生物,南华生物医药股份有限公司,L,1992-12-08,,A,沪深A股,CHN,114,311573900.0,310673200.0,310673200.0,湖南省长沙市天心区城南西路3号财信大厦13楼,资讯、媒体、文化传播投资管理;高新技术产业投资管理;技术开发、转让、咨询服务;提供信息源服务;网络技术服务;承接计算机网络工程;系统集成;销售计算机软硬件及外围设备、通讯产品。,2017-03-31,73881163.56
114,000505.XSHE,000505,XSHE,1,主板,CNY,珠江控股,海南珠江控股股份有限公司,L,1992-12-21,,A,沪深A股,CHN,115,426745400.0,425420300.0,360445300.0,海南省海口市滨海大道珠江广场帝豪大厦29楼,"房地产开发经营,报告期内继续推进三亚万嘉酒店工程和武汉房地产项目前期工作。",2017-03-31,67375343.46
115,000506.XSHE,000506,XSHE,1,主板,CNY,中润资源,中润资源投资股份有限公司,L,1993-03-12,,A,沪深A股,CHN,116,929017800.0,928671000.0,928671000.0,山东省济南市经十路13777号中润世纪广场17栋,房地产开发,2017-03-31,1539957361.42
116,000507.XSHE,000507,XSHE,1,主板,CNY,珠海港,珠海港股份有限公司,L,1993-03-26,,A,沪深A股,CHN,117,789540900.0,772143800.0,772143800.0,广东省珠海市情侣南路278号,港口交通运输业务、房地产开发、进出口业务。,2017-03-31,2961358315.4
